issue_id,page_number,issue,highlighted_context,pass_code,error_category,confidence_score,reasoning
18,24,',...--------|-----|------------------| | <i>**'**One player's height and mass don't follo...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,"`&#x27;` is an HTML entity for an apostrophe, incorrectly flagged as an issue due to parsing."
19,24,br,...on't follow the same pattern as for the<**br**/>rest<br/>of the players'.</i>         ...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,"`<br/>` is an HTML tag for a line break, incorrectly identified as a word due to parsing."
20,24,br,...ow the same pattern as for the<br/>rest<**br**/>of the players'.</i>                  ...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,The <br/> tag is a formatting artifact from PDF conversion and should be treated as a space.
21,30,wayexplain,...>present their response in a structured **wayexplain** to the reader what they are doing at ea...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,"The words 'way' and 'explain' are merged due to a PDF conversion error, requiring a space and likely punctuation."
22,30,responselay,...at they are doing at each step of their **responselay** out their explanation and working in a ...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,"The words 'response' and 'lay' are merged due to a PDF conversion error, requiring a space and likely punctuation."
23,30,waywrite,...tion and working in a clear and logical **waywrite** a conclusion that draws together their ...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,"The words 'way' and 'write' are merged due to a PDF conversion error, requiring a space and likely punctuation."
24,30,workinguse,... will be expected to:<br>show all their **workinguse** correct mathematical form in their work...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,"The words 'working' and 'use' are merged due to a PDF conversion error, requiring a space and likely punctuation."
25,30,workinguse,"...guse correct mathematical form in their **workinguse** appropriate terminology, units, etc    ...",PassCode.LTC,ErrorCategory.PARSING_ERROR,95,"The words 'working' and 'use' are merged due to a PDF conversion error, requiring a space and likely punctuation."
26,30,nearest,...br>Allow use of 'their area' rounded to **nearest** whole or rounded to 1 d.p.<br>For refer...,PassCode.LTC,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,90,"The definite article 'the' is missing before 'nearest whole', which is an absolute grammatical error."
27,32,B1 B1,...                                | Award **B1 B1** B0 for one of the following:<br>• a ref...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,'B1 B1 B0' is a technical notation used in mark schemes and not a linguistic error.
28,32,nowrap,"...y one of:<br>• <span style=""white-space:**nowrap**""><span style=""font-size: 0.8em"">2400 − ...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,'nowrap' is part of an HTML/CSS styling attribute and not a linguistic error in the document's content.
29,32,br,"...e=""font-size: 0.8em"">2400 − 2184</span><**br**/>2400</span> (× 100 = 9%)<br>• 0.09 × 2...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,The <br/> tag is a formatting artifact from PDF conversion and should be treated as a space.
30,34,of any of,...                              | | Sight **of any of** the following:<br>• $(80% of 190 =) 152...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,The phrase 'Sight of any of the following' is grammatically correct and appropriate in this context.
31,34,rac,...conds =) 58 (calls)<br>• $(132 calls = **rac**{132}{190} 	imes 100 = 69.4(7)	ext{%})$<...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,'rac' is an OCR artifact from a misparsed LaTeX `\frac` command in a mathematical expression.
32,34,imes,...lls)<br>• $(132 calls = rac{132}{190} 	**imes** 100 = 69.4(7)	ext{%})$<br>• $(58 calls ...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,'imes' is an OCR artifact from a misparsed LaTeX `\times` command in a mathematical expression.
33,34,rac,...0 = 69.4(7)	ext{%})$<br>• $(58 calls = **rac**{58}{190} 	imes 100 = 30.5(2)	ext{%})$ |...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,'rac' is an OCR artifact from a misparsed LaTeX `\frac` command in a mathematical expression.
34,34,imes,...t{%})$<br>• $(58 calls = rac{58}{190} 	**imes** 100 = 30.5(2)	ext{%})$ | A1 | FT provid...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,'imes' is an OCR artifact from a misparsed LaTeX `\times` command in a mathematical expression.
35,34,(,"...considers the trend of players up to 122**(**kg)""<br>""out of range""                  ...",PassCode.LTC,ErrorCategory.PARSING_ERROR,100,"The extra parenthesis is an OCR artifact, as the original text only contains a single parenthesis."
36,35,frac,...----------|--|--|--|--| | 16. $(QR = ) \**frac**{2 \times 36}{8}  \text{or equivalent}$ ...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,'frac' is an OCR artifact from a misparsed LaTeX `\frac` command in a mathematical expression.
37,35,frac,... diagram for answers.<br>Award M1 for $\**frac**{8 \times QR}{2} = 36$ .                ...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,'frac' is an OCR artifact from a misparsed LaTeX `\frac` command in a mathematical expression.
38,35,$x,...                 | A1 | Final answer of **$x** = 145$ is M1A0A0.<br>FT provided their ...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The '$' character is part of a LaTeX mathematical expression and is not a grammatical error.
39,35,$x$,...      |    | Alternative method to find **$x$** A correct and complete method (using tr...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The '$' characters are part of a LaTeX mathematical expression and are not grammatical errors.
40,35,$x,... (using trigonometric relationships)  ( **$x** = 12(.041cm)$ M2 |  |  |  |  | | 17.   ...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,The '$' symbol is part of a mathematical expression and not a linguistic error.
41,36,frac,...ative method:<br>(Density of metal =) $\**frac**{423.1}{\pi \times 2.3^2 \times 5}$<br>A...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,'frac' is part of a LaTeX command for mathematical typesetting and not a linguistic error.
42,36,frac,...               | A2 | A1 for sight of $\**frac**{423.1}{26.45\pi}$ or $\frac{8462}{529\p...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,'frac' is part of a LaTeX command for mathematical typesetting and not a linguistic error.
43,36,frac,... sight of $\frac{423.1}{26.45\pi}$ or $\**frac**{8462}{529\pi}$ or $\frac{15.9(96...)}{\...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,'frac' is part of a LaTeX command for mathematical typesetting and not a linguistic error.
44,36,frac,...6.45\pi}$ or $\frac{8462}{529\pi}$ or $\**frac**{15.9(96...)}{\pi}$ or any other simplif...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,'frac' is part of a LaTeX command for mathematical typesetting and not a linguistic error.
45,38,Q4abcd,...      | 6           | 4   | 1   | 1   | **Q4abcd**            | 6                       | ...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,"'Q4abcd' is a question identifier or code within the document, not a linguistic error."
46,34,$x$,...      |    | Alternative method to find **$x$** A correct and complete method (using tr...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,95,`$x$` is part of a LaTeX mathematical variable `$x$` which is correctly used for mathematical notation.
47,34,$x,... (using trigonometric relationships)  ( **$x** = 12(.041cm)$ M2 |  |  |  |  | | 17.   ...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,95,`$x` is part of a LaTeX mathematical variable `$x` which is correctly used for mathematical notation.
48,35,frac,...-------------| | (Density of metal =) $\**frac**{423.1}{\pi \times 2.3^2 \times 5}$ | M2...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,95,`frac` is part of a LaTeX command `\frac` which is correctly used for mathematical notation.
49,35,frac,...               | A2 | A1 for sight of $\**frac**{423.1}{26.45\pi}$ or $\frac{8462}{529\p...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,95,`frac` is part of a LaTeX command `\frac` which is correctly used for mathematical notation.
50,35,frac,... sight of $\frac{423.1}{26.45\pi}$ or $\**frac**{8462}{529\pi}$ or $\frac{15.9(96)}{\pi}...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,`frac` is a correct LaTeX command used within a mathematical expression.
51,35,frac,...6.45\pi}$ or $\frac{8462}{529\pi}$ or $\**frac**{15.9(96)}{\pi}$ or any other simplified...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,`frac` is a correct LaTeX command used within a mathematical expression.
52,37,ocw,... | Common Qn (HT) | Common marks (HT) | **ocw** | |----|-------------------------------...,PassCode.LTC,ErrorCategory.STYLISTIC_PREFERENCE,90,`ocw` is an acronym that should be consistently capitalised as `OCW` for clarity and adherence to stylistic conventions for column headers.
53,37,Q4abcd,...      | 6           | 4   | 1   | 1   | **Q4abcd**            | 6                       | ...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,95,"`Q4abcd` is a specific identifier for question parts in an assessment mapping, not a spelling error."
