issue_id,page_number,issue,highlighted_context,pass_code,error_category,confidence_score,reasoning
48,30,passagesfull,...reath control to sustain longer melodic **passagesfull** range of articulationa range of at leas...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The words 'passages' and 'full' have been merged due to a PDF conversion error.
49,30,articulationa,...in longer melodic passagesfull range of **articulationa** range of at least two octavesrequires m...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The words 'articulation' and 'a' have been merged due to a PDF conversion error.
50,30,octavesrequires,... of articulationa range of at least two **octavesrequires** more complex control of embouchure requ...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,"Two words, 'octaves' and 'requires', have been merged due to a PDF parsing error."
51,30,intonationincludes,"...achieve extended range, phrase lengths, **intonationincludes** more advanced performing techniques    ...",PassCode.LTC,ErrorCategory.PARSING_ERROR,100,"Two words, 'intonation' and 'includes', have been merged due to a PDF parsing error."
52,31,drumsfills,...imple rhythmic patterns using different **drumsfills** using even sticking and played with bot...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,"Two words, 'drums' and 'fills', have been merged due to a PDF parsing error."
53,31,handssimple,...sing even sticking and played with both **handssimple** rhythms and time signaturescreate a con...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,"Two words, 'hands' and 'simple', have been merged due to a PDF parsing error."
54,31,signaturescreate,... with both handssimple rhythms and time **signaturescreate** a consistent tone with sense of balance...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,"Two words, 'signatures' and 'create', have been merged due to a PDF parsing error."
55,31,instrumentspieces,...balance and tuning across the (pitched) **instrumentspieces** requiring few or no changes in percussi...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,"Two words, 'instruments' and 'pieces', have been merged due to a PDF parsing error."
56,31,instrumentfew,...quiring few or no changes in percussion **instrumentfew** percussion techniques required flames a...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,"Two words, 'instrument' and 'few', have been merged due to a PDF parsing error."
57,31,instrumentspieces,...ex and use the full variety drum kit of **instrumentspieces** add in changes of metre/time signatures...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,"Two words, 'instruments' and 'pieces', have been merged due to a PDF parsing error."
58,31,tripletssome,"... 12/8more complex rhythms, for example, **tripletssome** variation in percussion techniques such...",PassCode.LTC,ErrorCategory.PARSING_ERROR,100,"Two words, 'triplets' and 'some', have been merged due to a PDF parsing error."
59,31,ruffsthe,...on techniques such as accents and added **ruffsthe** piece requires some changes in percussi...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,"Two words, 'ruffs' and 'the', have been merged due to a PDF parsing error."
60,31,instrumentthe,"...ece requires some changes in percussion **instrumentthe** piece requires a wider dynamic palette,...",PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'instrument' and 'the' have been incorrectly merged during PDF conversion.
61,31,instrumentthe,...of the individual timbres of the chosen **instrumentthe** piece includes developed technical work...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'instrument' and 'the' have been incorrectly merged during PDF conversion.
62,31,understandinguse,"...ons, requiring a more refined technical **understandinguse** of grace notesa full range of contrasti...",PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'understanding' and 'use' have been incorrectly merged during PDF conversion.
63,31,notesa,...ned technical understandinguse of grace **notesa** full range of contrasting techniquescha...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'notes' and 'a' have been incorrectly merged during PDF conversion.
64,31,techniqueschanges,... grace notesa full range of contrasting **techniqueschanges** in percussion instrument during the pie...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'techniques' and 'changes' have been incorrectly merged during PDF conversion.
65,31,piecemore,...ges in percussion instrument during the **piecemore** complex passages for orchestral percuss...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'piece' and 'more' have been incorrectly merged during PDF conversion.
66,32,eq,...                               | use of **eq**/fx or basic scratching                 ...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,95,'eq' is a standard abbreviation for 'equalization' in music technology and is appropriate technical terminology here.
67,32,eq,...tracks within different genres | use of **eq**/fx and appropriate turntablism techniqu...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,95,'eq' is a standard abbreviation for 'equalization' in music technology and is appropriate technical terminology here.
68,33,(,"... only – B (kick drum), K (snare drum), T**(**hi hat), Tss (open hi-hat), Ch (cymbals)...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,The parenthesis is used correctly as part of a technical notation to clarify an abbreviation.
69,33,dragthree,"...llation, vocal scratch, humming, inward **dragthree** or more rhythmic patternsuse of inhale ...",PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'drag' and 'three' have been incorrectly merged during PDF conversion.
70,33,patternsuse,"...ming, inward dragthree or more rhythmic **patternsuse** of inhale sounds to create fluent, cont...",PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'patterns' and 'use' have been incorrectly merged during PDF extraction.
71,33,zipper,"...D throat bass, inward bass, click roll, **zipper**, siren, lip roll, water drop, throat ta...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,'Zipper' is a correct and valid term in the context of beatboxing techniques.
72,33,rollsthree,"...lip roll, water drop, throat tap, snare **rollsthree** or more complex rhythmic patternspossib...",PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'rolls' and 'three' have been incorrectly merged during PDF extraction.
73,33,patternspossible,...are rollsthree or more complex rhythmic **patternspossible** inclusion of loop station/KAOSS pad |  ...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'patterns' and 'possible' have been incorrectly merged during PDF extraction.
74,33,launchpadsimple,...simple rhythms over a small area of the **launchpadsimple** or repetitive structure of piece and ph...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'launchpad' and 'simple' have been incorrectly merged during PDF extraction.
75,33,phrasesslow,...le or repetitive structure of piece and **phrasesslow**/steady tempolimited changes in hand pos...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'phrases' and 'slow' have been incorrectly merged during PDF extraction.
76,33,tempolimited,...ructure of piece and phrasesslow/steady **tempolimited** changes in hand positioning and pad tri...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'tempo' and 'limited' have been incorrectly merged during PDF extraction.
77,33,directionsno,...triggers pads in vertical or horizontal **directionsno** changes of sample banklimited or no sus...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'directions' and 'no' have been incorrectly merged during PDF extraction.
78,33,banklimited,...rizontal directionsno changes of sample **banklimited** or no sustain of padslimited single or ...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'bank' and 'limited' have been incorrectly merged during PDF extraction.
79,33,padslimited,... of sample banklimited or no sustain of **padslimited** single or double triggersstylistically ...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'pads' and 'limited' have been incorrectly merged during PDF extraction.
80,33,triggersstylistically,...sustain of padslimited single or double **triggersstylistically** simple | varied rhythms including dotte...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,Two words have been merged due to a parsing error; a space is required between 'triggers' and 'stylistically'.
81,33,launchpada,...s or triplets over a medium area of the **launchpada** contrasting section with different tech...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,Two words have been merged due to a parsing error; a space is required between 'launchpad' and 'a'.
82,33,glissandisteady,...engths including use of sustain pads or **glissandisteady** tempo and possible contrast in tempocha...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,Two words have been merged due to a parsing error; a space is required between 'glissandi' and 'steady'.
83,33,tempochanges,...disteady tempo and possible contrast in **tempochanges** in hand positioning across the pads in ...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,Two words have been merged due to a parsing error; a space is required between 'tempo' and 'changes'.
84,33,independentlysome,... across the pads in diagonal motion and **independentlysome** changes of sample banksome double trigg...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,Two words have been merged due to a parsing error; a space is required between 'independently' and 'some'.
85,33,banksome,...and independentlysome changes of sample **banksome** double triggerssome stylistic changes |...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,Two words have been merged due to a parsing error; a space is required between 'bank' and 'some'.
86,33,triggerssome,...ysome changes of sample banksome double **triggerssome** stylistic changes |  {34}--------------...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,Two words have been merged due to a parsing error; a space is required between 'triggers' and 'some'.
87,34,handsuse,...ng syncopation or cross rhythms between **handsuse** of the whole area of the launchpadcontr...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,Two words have been merged due to a parsing error; a space is required between 'hands' and 'use'.
88,34,launchpadcontrasting,...tween handsuse of the whole area of the **launchpadcontrasting** section which allows for alternative ar...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,Two words have been merged due to a parsing error; a space is required between 'launchpad' and 'contrasting'.
89,34,pieceseveral,...rnative arrangement of a section of the **pieceseveral** contrasts in technical demands and phra...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,Two words have been merged due to a parsing error; a space is required between 'piece' and 'several'.
90,34,structurecontrasts,...ntrasts in technical demands and phrase **structurecontrasts** in tempo or challenging tempocomplex ch...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'structure' and 'contrasts' are merged due to a parsing error; a space is required between them.
91,34,tempocomplex,...ucturecontrasts in tempo or challenging **tempocomplex** changes in hand positioning including c...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'tempo' and 'complex' are merged due to a parsing error; a space is required between them.
92,34,directionsfrequent,...d positioning including crossing in all **directionsfrequent** double or triple triggersfrequent chang...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'directions' and 'frequent' are merged due to a parsing error; a space is required between them.
93,34,triggersfrequent,...all directionsfrequent double or triple **triggersfrequent** changes of sample bankcontrasts in styl...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'triggers' and 'frequent' are merged due to a parsing error; a space is required between them.
94,34,bankcontrasts,...iple triggersfrequent changes of sample **bankcontrasts** in style or greater stylistic challenge...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'bank' and 'contrasts' are merged due to a parsing error; a space is required between them.
95,34,facilitysimple,...ks (any method of input)use of quantise **facilitysimple** rhythmsbasic stereo field / panning Lef...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'facility' and 'simple' are merged due to a parsing error; a space is required between them.
96,34,rhythmsbasic,...of input)use of quantise facilitysimple **rhythmsbasic** stereo field / panning Left and Rightba...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'rhythms' and 'basic' are merged due to a parsing error; a space is required between them.
97,34,Rightbasic,...msbasic stereo field / panning Left and **Rightbasic** use of dynamics | up to 5 inputted inde...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'Right' and 'basic' are merged due to a parsing error; a space is required between them.
98,34,quantisesome,"... of at least 2 effects e.g. EQ, reverb, **quantisesome** complex and varied rhythmsmore detailed...",PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'quantise' and 'some' are merged due to a parsing error; a space is required between them.
99,34,rhythmsmore,"...reverb, quantisesome complex and varied **rhythmsmore** detailed stereo field / panninguse of v...",PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'rhythms' and 'more' are merged due to a parsing error; a space is required between them.
100,34,panninguse,...ied rhythmsmore detailed stereo field / **panninguse** of velocities and durations to shape th...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The words 'panning' and 'use' have been merged due to a PDF conversion error; a space is required between them.
101,34,performancesome,...f velocities and durations to shape the **performancesome** variations in dynamics including cresce...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The words 'performance' and 'some' have been merged due to a PDF conversion error; a space is required between them.
102,34,diminuendoat,...tions in dynamics including crescendo / **diminuendoat** least one contrast in textureat least o...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The words 'diminuendo' and 'at' have been merged due to a PDF conversion error; a space is required between them.
103,34,least,...mics including crescendo / diminuendoat **least** one contrast in textureat least one con...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,The word 'least' is correctly used as part of the phrase 'at least one contrast' and is not an error itself.
104,34,textureat,...do / diminuendoat least one contrast in **textureat** least one contrast in timbre | up to 8 ...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The words 'texture' and 'at' have been merged due to a PDF conversion error; a space is required between them.
105,34,least,...uendoat least one contrast in textureat **least** one contrast in timbre | up to 8 inputt...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,The word 'least' is correctly used as part of the phrase 'at least one contrast' and is not an error itself.
106,34,quantisecomplex,"... of at least 3 effects e.g. EQ, reverb, **quantisecomplex** and varied rhythmsdetailed stereo field...",PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The words 'quantise' and 'complex' have been merged due to a PDF conversion error; a space is required between them.
107,34,rhythmsdetailed,"... EQ, reverb, quantisecomplex and varied **rhythmsdetailed** stereo field / panning which may change...",PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The words 'rhythms' and 'detailed' have been merged due to a PDF conversion error; a space is required between them.
108,34,piecevariety,...d / panning which may change during the **piecevariety** in texturevariety in timbredetailed use...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The words 'piece' and 'variety' have been merged due to a PDF conversion error; a space is required between them.
109,34,texturevariety,...h may change during the piecevariety in **texturevariety** in timbredetailed use of velocities and...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The words 'texture' and 'variety' have been merged due to a PDF conversion error; a space is required between them.
110,34,timbredetailed,...g the piecevariety in texturevariety in **timbredetailed** use of velocities and durations to shap...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'timbre' and 'detailed' have been merged due to a PDF parsing error.
111,47,tr,...-|--|--|--| | Centre No:      | <table><**tr**><td></td><td></td><td></td><td></td><td...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,"'tr' is an HTML tag for a table row, which is a parsing artifact and not a linguistic error."
112,47,tr,... |  |  |  | | Candidate No:   | <table><**tr**><td></td><td></td><td></td><td></td><td...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,"'tr' is an HTML tag for a table row, which is a parsing artifact and not a linguistic error."
113,50,and,...ts to complete Over 13**  • I am over 13** and** I give permission for my film/photograp...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,95,The word 'and' is grammatically correct in its context; the issue is likely a markdown formatting artifact rather than a linguistic error.
114,52,outside of,...-------| | None | Work may be completed **outside of** the centre without direct supervision. ...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,"'Outside of' is a common and acceptable idiom in British English, though 'outside' alone is often more concise."
115,52,resourcesuse,...imited access to electronic and printed **resourcesuse** the internet without restrictionwork in...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'resources' and 'use' have been merged due to a PDF parsing error.
116,52,restrictionwork,"...inted resourcesuse the internet without **restrictionwork** in groups.However, due to the nature of...",PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'restriction' and 'work' have been merged due to a PDF parsing error.
