issue_id,page_number,issue,highlighted_context,pass_code,error_category,confidence_score,reasoning
11,25,temposingle,...onssimple or repetitive structuresteady **temposingle** timbre or tone quality required with li...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The words 'tempo' and 'single' are merged due to a PDF conversion artifact and should be separated.
12,25,articulationstylistically,...uality required with limited changes in **articulationstylistically** simple                                 ...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The words 'articulation' and 'stylistically' are merged due to a PDF conversion artifact and should be separated.
13,25,instrumentvaried,"...iece in an easy or moderate key for the **instrumentvaried** rhythms, possibly including dotted note...",PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The words 'instrument' and 'varied' are merged due to a PDF conversion artifact and should be separated.
14,25,intervalsrange,"...ts and reasonably large pitch range and **intervalsrange** of dynamics, including crescendo and de...",PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The words 'intervals' and 'range' are merged due to a PDF conversion artifact and should be separated.
15,25,decrescendochange,"...ge of dynamics, including crescendo and **decrescendochange** of section / contrasting section where ...",PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The words 'decrescendo' and 'change' are merged due to a PDF conversion artifact and should be separated.
16,25,usedpossible,...nt phrase lengths / time signatures are **usedpossible** contrast in temporange of articulations...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The words 'used' and 'possible' are merged due to a PDF conversion artifact and should be separated.
17,25,temporange,...signatures are usedpossible contrast in **temporange** of articulations and tone colourssome s...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The words 'tempo' and 'range' are merged due to a PDF conversion artifact and should be separated.
18,25,colourssome,...in temporange of articulations and tone **colourssome** stylistic challenges |  {26}-----------...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The words 'colours' and 'some' are merged due to a PDF conversion artifact and should be separated.
19,27,leapshands,...er compass of the keyboard and/or wider **leapshands** moving independently throughout the pie...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The words 'leaps' and 'hands' are merged due to a PDF conversion artifact and should be separated.
20,27,piecechallenging,...nds moving independently throughout the **piecechallenging** chord changesrequires refined use of su...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The words 'piece' and 'challenging' should be separated by a space due to a PDF conversion artifact.
21,27,changesrequires,...y throughout the piecechallenging chord **changesrequires** refined use of sustain pedal (piano) to...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The words 'changes' and 'requires' should be separated by a space due to a PDF conversion artifact.
22,27,pieceseveral,"...) to create rich timbres throughout the **pieceseveral** different voice stops used, perhaps in ...",PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The words 'piece' and 'several' should be separated by a space due to a PDF conversion artifact.
23,29,controlfew,... | short phrases requiring basic breath **controlfew** contrasts in articulationa range up to ...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The words 'control' and 'few' should be separated by a space due to a PDF conversion artifact.
24,29,articulationa,...ng basic breath controlfew contrasts in **articulationa** range up to a 10threquires a basic cont...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The words 'articulation' and 'a' should be separated by a space due to a PDF conversion artifact.
25,29,tonedynamic,...re to change pitch and generally secure **tonedynamic** changes are limited (p and f) and may i...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The words 'tone' and 'dynamic' should be separated by a space due to a PDF conversion artifact.
26,29,breathingarticulations,"...s, requiring breath support and planned **breathingarticulations** include legato, staccato, slurring, acc...",PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The words 'breathing' and 'articulations' should be separated by a space due to a PDF conversion artifact.
27,29,refinementdynamics,"...control pitch and tone/timbre with more **refinementdynamics** changes are more refined (p.mp,mf,f,) a...",PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The words 'refinement' and 'dynamics' should be separated by a space due to a PDF conversion artifact.
28,29,"f,)","...amics changes are more refined (p.mp,mf,**f,)** and include crescendo and diminuendo | ...",PassCode.LTC,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,90,The closing parenthesis is misplaced and should follow the comma after 'f' for correct punctuation.
29,29,passagesfull,...reath control to sustain longer melodic **passagesfull** range of articulation in all dynamicsa ...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The words 'passages' and 'full' should be separated by a space due to a PDF conversion artifact.
30,29,dynamicsa,...ssagesfull range of articulation in all **dynamicsa** range beyond a 12threquires a more comp...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The words 'dynamics' and 'a' have been merged due to a PDF-to-text conversion error.
31,29,dynamicsincludes,"... range, phrase lengths and articulation/**dynamicsincludes** more advanced performing techniques    ...",PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The words 'dynamics' and 'includes' have been merged due to a PDF-to-text conversion error.
32,29,controlfew,... | short phrases requiring basic breath **controlfew** contrasts in articulationa range up to ...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The words 'control' and 'few' have been merged due to a PDF-to-text conversion error.
33,29,articulationa,...ng basic breath controlfew contrasts in **articulationa** range up to a 12threquires a basic cont...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The words 'articulation' and 'a' have been merged due to a PDF-to-text conversion error.
34,29,tonedynamic,...re to change pitch and generally secure **tonedynamic** changes are limited (p and f) and may i...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The words 'tone' and 'dynamic' have been merged due to a PDF-to-text conversion error.
35,29,breathingarticulations,"...s, requiring breath support and planned **breathingarticulations** include legato, staccato, slurring, acc...",PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The words 'breathing' and 'articulations' have been merged due to a PDF-to-text conversion error.
36,29,accentsa,"...ons include legato, staccato, slurring, **accentsa** range up to two octavesrequires a devel...",PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The words 'accents' and 'a' have been merged due to a PDF-to-text conversion error.
37,29,octavesrequires,"...ato, slurring, accentsa range up to two **octavesrequires** a developed embouchure to change and co...",PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The words 'octaves' and 'requires' have been merged due to a PDF-to-text conversion error.
38,29,tonedynamics,"...ouchure to change and control pitch and **tonedynamics** changes include p, mp, mf, f together w...",PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The words 'tone' and 'dynamics' have been merged due to a PDF-to-text conversion error.
39,29,passagesfull,...reath control to sustain longer melodic **passagesfull** range of articulationa range of at leas...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The words 'passages' and 'full' have been merged due to a PDF-to-text conversion error.
40,29,articulationa,...in longer melodic passagesfull range of **articulationa** range of at least two octavesrequires m...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'articulation' and 'a' have been merged due to a parsing error.
41,29,octavesrequires,... of articulationa range of at least two **octavesrequires** more complex control of embouchure requ...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'octaves' and 'requires' have been merged due to a parsing error.
42,29,intonationincludes,"...achieve extended range, phrase lengths, **intonationincludes** more advanced performing techniques    ...",PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'intonation' and 'includes' have been merged due to a parsing error.
43,30,drumsfills,...imple rhythmic patterns using different **drumsfills** using even sticking and played with bot...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'drums' and 'fills' have been merged due to a parsing error.
44,30,handssimple,...sing even sticking and played with both **handssimple** rhythms and time signaturescreate a con...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'hands' and 'simple' have been merged due to a parsing error.
45,30,signaturescreate,... with both handssimple rhythms and time **signaturescreate** a consistent tone with sense of balance...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'signatures' and 'create' have been merged due to a parsing error.
46,30,instrumentspieces,...balance and tuning across the (pitched) **instrumentspieces** requiring few or no changes in percussi...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'instruments' and 'pieces' have been merged due to a parsing error.
47,30,instrumentfew,...quiring few or no changes in percussion **instrumentfew** percussion techniques required flames a...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'instrument' and 'few' have been merged due to a parsing error.
48,30,instrumentspieces,...ex and use the full variety drum kit of **instrumentspieces** add in changes of metre/time signatures...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'instruments' and 'pieces' have been merged due to a parsing error.
49,30,tripletssome,"... 12/8more complex rhythms, for example, **tripletssome** variation in percussion techniques such...",PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'triplets' and 'some' have been merged due to a parsing error.
50,30,ruffsthe,...on techniques such as accents and added **ruffsthe** piece requires some changes in percussi...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The words 'ruffs' and 'the' are merged due to a PDF conversion error.
51,30,instrumentthe,"...ece requires some changes in percussion **instrumentthe** piece requires a wider dynamic palette,...",PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The words 'instrument' and 'the' are merged due to a PDF conversion error.
52,30,instrumentthe,...of the individual timbres of the chosen **instrumentthe** piece includes developed technical work...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The words 'instrument' and 'the' are merged due to a PDF conversion error.
53,30,understandinguse,"...ons, requiring a more refined technical **understandinguse** of grace notesa full range of contrasti...",PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The words 'understanding' and 'use' are merged due to a PDF conversion error.
54,30,notesa,...ned technical understandinguse of grace **notesa** full range of contrasting techniquescha...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The words 'notes' and 'a' are merged due to a PDF conversion error.
55,30,techniqueschanges,... grace notesa full range of contrasting **techniqueschanges** in percussion instrument during the pie...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The words 'techniques' and 'changes' are merged due to a PDF conversion error.
56,30,piecemore,...ges in percussion instrument during the **piecemore** complex passages for orchestral percuss...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The words 'piece' and 'more' are merged due to a PDF conversion error.
57,31,eq,...                             | • use of **eq**/fx or basic scratching<br>• use of plat...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,'eq' is a common and acceptable abbreviation for 'equalization' in the context of DJing and music technology.
58,31,eq,...                             | • use of **eq**/fx and appropriate turntablism techniqu...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,'eq' is a common and acceptable abbreviation for 'equalization' in the context of DJing and music technology.
59,32,zipper,"...D throat bass, inward bass, click roll, **zipper**, siren, lip roll, water drop, throat ta...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,'Zipper' is a specific and recognized technical term for a beatboxing technique.
60,32,launchpadsimple,...simple rhythms over a small area of the **launchpadsimple** or repetitive structure of piece and ph...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'launchpad' and 'simple' have been merged due to a PDF parsing error and should be separated.
61,32,phrasesslow,...le or repetitive structure of piece and **phrasesslow**/steady tempolimited changes in hand pos...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'phrases' and 'slow' have been merged due to a PDF parsing error and should be separated.
62,32,tempolimited,...ructure of piece and phrasesslow/steady **tempolimited** changes in hand positioning and pad tri...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'tempo' and 'limited' have been merged due to a PDF parsing error and should be separated.
63,32,directionsno,...triggers pads in vertical or horizontal **directionsno** changes of sample banklimited or no sus...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'directions' and 'no' have been merged due to a PDF parsing error and should be separated.
64,32,banklimited,...rizontal directionsno changes of sample **banklimited** or no sustain of padslimited single or ...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'bank' and 'limited' have been merged due to a PDF parsing error and should be separated.
65,32,padslimited,... of sample banklimited or no sustain of **padslimited** single or double triggersstylistically ...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'pads' and 'limited' have been merged due to a PDF parsing error and should be separated.
66,32,triggersstylistically,...sustain of padslimited single or double **triggersstylistically** simple                                 ...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'triggers' and 'stylistically' have been merged due to a PDF parsing error and should be separated.
67,32,launchpada,...s or triplets over a medium area of the **launchpada** contrasting section with different tech...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'launchpad' and 'a' have been merged due to a PDF parsing error and should be separated.
68,32,glissandisteady,...engths including use of sustain pads or **glissandisteady** tempo and possible contrast in tempocha...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'glissandi' and 'steady' have been merged due to a PDF parsing error and should be separated.
69,32,tempochanges,...disteady tempo and possible contrast in **tempochanges** in hand positioning across the pads in ...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'tempo' and 'changes' have been merged due to a PDF parsing error and should be separated.
70,32,independentlysome,... across the pads in diagonal motion and **independentlysome** changes of sample banksome double trigg...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'independently' and 'some' have been merged due to a parsing error.
71,32,banksome,...and independentlysome changes of sample **banksome** double triggerssome stylistic changes |...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'bank' and 'some' have been merged due to a parsing error.
72,32,triggerssome,...ysome changes of sample banksome double **triggerssome** stylistic changes |  {33}--------------...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'triggers' and 'some' have been merged due to a parsing error.
73,33,facilitysimple,...ks (any method of input)use of quantise **facilitysimple** rhythmsbasic stereo field / panning Lef...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'facility' and 'simple' have been merged due to a parsing error.
74,33,rhythmsbasic,...of input)use of quantise facilitysimple **rhythmsbasic** stereo field / panning Left and Rightba...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'rhythms' and 'basic' have been merged due to a parsing error.
75,33,Rightbasic,...msbasic stereo field / panning Left and **Rightbasic** use of dynamics                        ...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'Right' and 'basic' have been merged due to a parsing error.
76,33,quantisesome,"... of at least 2 effects e.g. EQ, reverb, **quantisesome** complex and varied rhythmsmore detailed...",PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'quantise' and 'some' have been merged due to a parsing error.
77,33,rhythmsmore,"...reverb, quantisesome complex and varied **rhythmsmore** detailed stereo field / panninguse of v...",PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'rhythms' and 'more' have been merged due to a parsing error.
78,33,panninguse,...ied rhythmsmore detailed stereo field / **panninguse** of velocities and durations to shape th...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'panning' and 'use' have been merged due to a parsing error.
79,33,performancesome,...f velocities and durations to shape the **performancesome** variations in dynamics including cresce...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'performance' and 'some' have been merged due to a parsing error.
80,33,diminuendoat,...tions in dynamics including crescendo / **diminuendoat** least one contrast in textureat least o...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,A space is missing between 'diminuendo' and 'at' due to a PDF conversion error.
81,33,least,...mics including crescendo / diminuendoat **least** one contrast in textureat least one con...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,95,The word 'least' is correctly spelled and used in context; the preceding parsing error is handled separately.
82,33,textureat,...do / diminuendoat least one contrast in **textureat** least one contrast in timbre | | More d...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,A space is missing between 'texture' and 'at' due to a PDF conversion error.
83,33,least,...uendoat least one contrast in textureat **least** one contrast in timbre | | More difficu...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,95,The word 'least' is correctly spelled and used in context; the preceding parsing error is handled separately.
84,33,quantisecomplex,"... of at least 3 effects e.g. EQ, reverb, **quantisecomplex** and varied rhythmsdetailed stereo field...",PassCode.LTC,ErrorCategory.PARSING_ERROR,100,A space is missing between 'quantise' and 'complex' due to a PDF conversion error.
85,33,rhythmsdetailed,"... EQ, reverb, quantisecomplex and varied **rhythmsdetailed** stereo field / panning which may change...",PassCode.LTC,ErrorCategory.PARSING_ERROR,100,A space is missing between 'rhythms' and 'detailed' due to a PDF conversion error.
86,33,piecevariety,...d / panning which may change during the **piecevariety** in texturevariety in timbredetailed use...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,A space is missing between 'piece' and 'variety' due to a PDF conversion error.
87,33,texturevariety,...h may change during the piecevariety in **texturevariety** in timbredetailed use of velocities and...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,A space is missing between 'texture' and 'variety' due to a PDF conversion error.
88,33,timbredetailed,...g the piecevariety in texturevariety in **timbredetailed** use of velocities and durations to shap...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,A space is missing between 'timbre' and 'detailed' due to a PDF conversion error.
