issue_id,page_number,issue,highlighted_context,pass_code,error_category,confidence_score,reasoning
29,20,deceasedprayers,...lic mourning practices:<br>mass for the **deceasedprayers** recited for the deceased.Catholic funer...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,"The two distinct items in a list, 'deceased' and 'prayers recited', have been incorrectly merged into a single word due to a PDF extraction error."
30,20,servicerequiem,"...ed.Catholic funeral practices:<br>vigil **servicerequiem** massfuneral service, hymns, prayers and...",PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The words 'service' and 'requiem' are merged due to a PDF-to-text conversion artifact and should be separated.
31,20,massfuneral,"...eral practices:<br>vigil servicerequiem **massfuneral** service, hymns, prayers and eulogyburia...",PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The words 'mass' and 'funeral' are merged due to a PDF-to-text conversion artifact and should be separated.
32,20,eulogyburial,"...massfuneral service, hymns, prayers and **eulogyburial** and the rite of committal.             ...",PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The words 'eulogy' and 'burial' are merged due to a PDF-to-text conversion artifact and should be separated.
33,20,communityshared,... such as:<br>belonging to a worshipping **communityshared** sense of purpose and direction in life....,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The words 'community' and 'shared' are merged due to a PDF-to-text conversion artifact and should be separated.
34,20,devotionlearning,...ommitment to God as an act of religious **devotionlearning** more about Catholic figures by visiting...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The words 'devotion' and 'learning' are merged due to a PDF-to-text conversion artifact and should be separated.
35,20,livesfollowing,...by visiting sites associated with their **livesfollowing** in the footsteps of key figures in Cath...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The words 'lives' and 'following' are merged due to a PDF-to-text conversion artifact and should be separated.
36,20,Catholicismexperiencing,...wing in the footsteps of key figures in **Catholicismexperiencing** a sense of communitypilgrimage sites ma...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The words 'Catholicism' and 'experiencing' are merged due to a PDF-to-text conversion artifact and should be separated.
37,20,communitypilgrimage,...s in Catholicismexperiencing a sense of **communitypilgrimage** sites may be associated with miracles.T...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The words 'community' and 'pilgrimage' are merged due to a PDF-to-text conversion artifact and should be separated.
38,20,LourdesSt,"...ing sites of<br>Catholic pilgrimage:<br>**LourdesSt** Peter's Basilica, Rome.Catholic identit...",PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The proper noun 'Lourdes' and 'St' (for Saint) are merged due to a PDF-to-text conversion artifact and should be separated.
39,20,communionconfirmation,...union: 1 Corinthians 11:23-26first holy **communionconfirmation**: Acts 2:1-13. |  {21}------------------...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The words 'communion' and 'confirmation' are merged due to a PDF-to-text conversion artifact and should be separated.
40,23,dukkha,... Four Noble Truths: types of suffering (**dukkha**); the cause of suffering (tanha); enlig...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,This is a correct usage of a specific Buddhist term.
41,23,anicca,...ee Marks of Existence (Lakshanas):<br>• **anicca** – the concept of impermanence (Dhammapa...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,This is a correct usage of a specific Buddhist term within a definition.
42,23,dukkha,... Skandhas (Dhammapada 113 and 279)<br>• **dukkha** – dissatisfaction arising from an inabi...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,This is a correct usage of a specific Buddhist term within a definition.
43,23,anicca,...ion arising from an inability to accept **anicca** and anatta (Dhammacakkapayattana Sutta)...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,This is a correct usage of a specific Buddhist term.
44,23,Siddhartha Gautama,"...beliefs and teachings about the Buddha (**Siddhartha Gautama**):<br>• early life: pre-birth, birth, pr...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,This is a correct proper noun referring to the Buddha.
45,25,teachingscultivating,"...a) through the Eightfold Path and other **teachingscultivating** wisdom, ethical conduct, and mental dis...",PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The words 'teachings' and 'cultivating' have been merged due to a PDF conversion error.
46,25,disciplineunderstanding,"...ing wisdom, ethical conduct, and mental **disciplineunderstanding** the nature of suffering and its causes....",PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The words 'discipline' and 'understanding' have been merged due to a PDF conversion error.
47,25,Nirvanadifferent,...t of rebirth (Dhammapada 1:17)achieving **Nirvanadifferent** realms of existencethe views of the Tri...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The words 'Nirvana' and 'different' have been merged due to a PDF conversion error.
48,25,existencethe,...17)achieving Nirvanadifferent realms of **existencethe** views of the Triratna tradition on 'mom...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The words 'existence' and 'the' have been merged due to a PDF conversion error.
49,25,personusing,...br>transferring 'merit' to the deceased **personusing** symbols to express meaningshowing the l...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The words 'person' and 'using' have been merged due to a PDF conversion error.
50,25,meaningshowing,...deceased personusing symbols to express **meaningshowing** the link between this life and a future...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,"Two words, 'meaning' and 'showing', have been merged due to a parsing error."
51,25,liferemembering,"...the link between this life and a future **liferemembering** that death is not the end of life, but ...",PassCode.LTC,ErrorCategory.PARSING_ERROR,100,"Two words, 'life' and 'remembering', have been merged due to a parsing error."
52,25,rebirthcelebrating,...t a stage of life between existence and **rebirthcelebrating** and remembering the life of the decease...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,"Two words, 'rebirth' and 'celebrating', have been merged due to a parsing error."
53,25,TibetanJapanese,"...ng and funeral practices – Japanese and **TibetanJapanese** practices – chanting, giving the deceas...",PassCode.LTC,ErrorCategory.PARSING_ERROR,100,"Two words, 'Tibetan' and 'Japanese', have been merged due to a parsing error."
54,25,ashesTibetan,"...ame, cremating the body and burying the **ashesTibetan** practices – use of the Tibetan Book of ...",PassCode.LTC,ErrorCategory.PARSING_ERROR,100,"Two words, 'ashes' and 'Tibetan', have been merged due to a parsing error."
55,25,deceasedTheravada,...ving offerings and offering food to the **deceasedTheravada** mourning and funeral practices – monks ...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,"Two words, 'deceased' and 'Theravada', have been merged due to a parsing error."
56,25,sanghahaving,"...belonging to a Buddhist community – the **sanghahaving** a shared sense of purpose, morality and...",PassCode.LTC,ErrorCategory.PARSING_ERROR,100,"Two words, 'sangha' and 'having', have been merged due to a parsing error."
57,25,samatha,"...three different types of<br>meditation: **samatha**, vipassana and metta bhavana;<br>Dhamma...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,95,'Samatha' is a correctly used Buddhist technical term for a type of meditation.
58,25,vipassana,"...ferent types of<br>meditation: samatha, **vipassana** and metta bhavana;<br>Dhammapada 282The...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,95,'Vipassana' is a correctly used Buddhist technical term for a type of meditation.
59,25,malas,"...a 190The uses and significance of using **malas**, mantras and<br>mandalas.Buddhist ident...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,95,'Malas' is a correctly used Buddhist technical term referring to prayer beads.
60,25,examplelearning,...ect to the Buddha for his dharma and<br>**examplelearning** more about Buddhas and Bodhisattvas by<...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The words 'example' and 'learning' have been merged due to a PDF conversion error.
61,25,Bodh,...ing sites of<br>Buddhist pilgrimage:<br>**Bodh** GayaLumbini. | | 1.7.2a<br>Buddhism and...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,"'Bodh' is part of the proper noun 'Bodh Gaya', which has been merged with 'Lumbini' due to a parsing error."
62,25,GayaLumbini,...ites of<br>Buddhist pilgrimage:<br>Bodh **GayaLumbini**. | | 1.7.2a<br>Buddhism and<br>morality...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The proper nouns 'Gaya' and 'Lumbini' have been merged due to a PDF conversion error.
63,25,everyday,...br>the Five Precepts as basic rules for **everyday** lifeavoidance of the Three Poisons – gr...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,95,'Everyday' is correctly used as an adjective in this context.
64,25,lifeavoidance,"...ve Precepts as basic rules for everyday **lifeavoidance** of the Three Poisons – greed, ignorance...",PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'life' and 'avoidance' have been merged due to a PDF conversion error.
65,25,hatredthe,"...Three Poisons – greed, ignorance and<br>**hatredthe** Six Paramitas (perfections) – generosit...",PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'hatred' and 'the' have been merged due to a PDF conversion error.
66,27,Bhagavan,...; Chandogya Upanishad 3:14.1 Brahman as **Bhagavan** Nirguna Brahman and Saguna Brahman natu...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,'Bhagavan' is a correct and established technical term in Hinduism.
67,27,Nirguna,...ya Upanishad 3:14.1 Brahman as Bhagavan **Nirguna** Brahman and Saguna Brahman nature and r...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,'Nirguna' is a correct and established technical term in Hinduism.
68,27,Saguna,...Brahman as Bhagavan Nirguna Brahman and **Saguna** Brahman nature and role of the Trimurti...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,'Saguna' is a correct and established technical term in Hinduism.
69,27,dutykama,... four aims of human life:dharma – moral **dutykama** – worldly pleasureartha – wealth and po...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'duty' and 'kama' have been merged due to a PDF conversion error.
70,27,pleasureartha,... life:dharma – moral dutykama – worldly **pleasureartha** – wealth and powermoksha – spiritual li...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'pleasure' and 'artha' are merged due to a PDF parsing error; a space is required between them.
71,27,powermoksha,...ma – worldly pleasureartha – wealth and **powermoksha** – spiritual liberation and release from...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'power' and 'moksha' are merged due to a PDF parsing error; a space is required between them.
72,27,meaningshowing,...g signs and symbols to express a deeper **meaningshowing** the link between this life and a future...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'meaning' and 'showing' are merged due to a PDF parsing error; a space is required between them.
73,27,liferemembering,"...the link between this life and a future **liferemembering** that death is not the end of life, but ...",PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'life' and 'remembering' are merged due to a PDF parsing error; a space is required between them.
74,27,reincarnationcelebrating,...t a stage of life between existence and **reincarnationcelebrating** and remembering the life of the decease...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'reincarnation' and 'celebrating' are merged due to a PDF parsing error; a space is required between them.
75,27,Tarpanathe,...e deceased.Hindu mourning practices:<br>**Tarpanathe** Shraddha period.Hindu funeral practices...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'Tarpana' and 'the' are merged due to a PDF parsing error; a space is required between them.
76,27,AntyestiPinda,...ddha period.Hindu funeral practices:<br>**AntyestiPinda** Daan.                                  ...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'Antyesti' and 'Pinda' are merged due to a PDF parsing error; a space is required between them.
77,27,communityhaving,"...duism, such as:<br>belonging to a Hindu **communityhaving** a shared sense of purpose and direction...",PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'community' and 'having' are merged due to a PDF parsing error; a space is required between them.
78,27,devotionlearning,...tment to Brahman as an act of religious **devotionlearning** more about Hindu figures by visiting si...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'devotion' and 'learning' are merged due to a PDF parsing error; a space is required between them.
79,27,livesfollowing,...by visiting sites associated with their **livesfollowing** in the footsteps of key figures in Hind...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'lives' and 'following' are merged due to a PDF parsing error; a space is required between them.
80,27,Hinduismexperiencing,"...wing in the footsteps of key figures in **Hinduismexperiencing** a sense of community.The role, signific...",PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'Hinduism' and 'experiencing' have been incorrectly merged during PDF conversion.
81,27,AyodhyaVaranasi,...lowing sites of<br>Hindu pilgrimage:<br>**AyodhyaVaranasi** (Kashi).Hindu identity and belonging ex...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The place names 'Ayodhya' and 'Varanasi' have been incorrectly merged during PDF conversion.
82,27,VishnuShaiva,...ment:<br>Vaishnava bhakti – devotion to **VishnuShaiva** bhakti – devotion to Shiva and Rudra.  ...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The terms 'Vishnu' and 'Shaiva' have been incorrectly merged during PDF conversion.
83,27,pleasureartha,"...easure - physical, mental and emotional **pleasureartha** – wealth and power, enough of each to f...",PassCode.LTC,ErrorCategory.PARSING_ERROR,100,"The words 'pleasure' and 'artha' have been incorrectly merged, missing a hyphen, during PDF conversion."
84,27,secureHindus,"...ealth and power, enough of each to feel **secureHindus** believe in free-will and its link to ka...",PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'secure' and 'Hindus' have been incorrectly merged during PDF conversion.
85,27,karmadue,...us believe in free-will and its link to **karmadue** to ignorance Hindus fall into maya – a ...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'karma' and 'due' have been incorrectly merged during PDF conversion.
86,27,worldHinduism,...s and even family keep us bound to this **worldHinduism** encourages the cultivation of divine qu...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'world' and 'Hinduism' have been incorrectly merged during PDF conversion.
87,31,al-Tirmidhī,... mercy by Allah in the next life; Sunan **al-Tirmidhī** 1924 - Muslims have a duty to put faith...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,'al-Tirmidhī' is a correctly spelled proper noun in Islamic terminology.
88,32,Judgment,...'an 18:30<br>• preparing for the Day of **Judgment** (Qur'an 84:25) and serving humanity; Qu...,PassCode.LTC,ErrorCategory.STYLISTIC_PREFERENCE,80,"While 'judgement' is more common in British English, 'judgment' is an acceptable alternative spelling, though consistency with other uses in the document would be preferred."
89,32,communitya,... such as:<br>belonging to a worshipping **communitya** shared sense of purpose and direction i...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'community' and 'a' have been incorrectly merged during PDF conversion.
90,32,devotionlearning,...mitment to Allah as an act of religious **devotionlearning** more about Islamic figures by visiting ...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'devotion' and 'learning' have been merged due to a PDF parsing error.
91,32,livesfollowing,...by visiting sites associated with their **livesfollowing** in the footsteps of key figures in Isla...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'lives' and 'following' have been merged due to a PDF parsing error.
92,32,Islamexperiencing,"...wing in the footsteps of key figures in **Islamexperiencing** a sense of community.The role, signific...",PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'Islam' and 'experiencing' have been merged due to a PDF parsing error.
93,32,Arafatthe,...slamic pilgrimage during Hajj:<br>Mount **Arafatthe** pillars at Mina.Islamic identity and be...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'Arafat' and 'the' have been merged due to a PDF parsing error.
94,32,burkhathe,...bserving dress and diet customs:<br>the **burkhathe** hijabthe niqabhalal food. | | 1.7.2c<br...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'burkha' and 'the' have been merged due to a PDF parsing error.
95,32,hijabthe,...ress and diet customs:<br>the burkhathe **hijabthe** niqabhalal food. | | 1.7.2c<br>Islam an...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'hijab' and 'the' have been merged due to a PDF parsing error.
96,32,niqabhalal,...diet customs:<br>the burkhathe hijabthe **niqabhalal** food. | | 1.7.2c<br>Islam and morality ...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'niqab' and 'halal' have been merged due to a PDF parsing error.
97,32,moralitythe,...n; Qur'an 38:29 or Hadith as sources of **moralitythe** use of conscience; Qur'an 75:1-2.Morali...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'morality' and 'the' have been merged due to a PDF parsing error.
98,34,onetranscendent,...Creator ex nihilo; Genesis 1:1-12God as **onetranscendent**; Isaiah 55:8-9mercifuleternaljudgelaw-g...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'one' and 'transcendent' have been merged due to a PDF parsing error.
99,34,descendent,...associated with Olam ha-ba):<br>being a **descendent** of King David; Jeremiah 23:5Anointed On...,PassCode.LTC,ErrorCategory.SPELLING_ERROR,95,"The correct British English spelling for the noun is 'descendant', not 'descendent'."
100,34,Messiahthe,...fering Orthodox and Reform views on the **Messiahthe** Messianic Age (Olam Ha-Ba).Jewish belie...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'Messiah' and 'the' have been incorrectly merged during text extraction.
101,36,Godobserving,...ng in accordance with the covenant with **Godobserving** the mitzvot of the Torahpursuing justic...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'God' and 'observing' have been incorrectly merged during text extraction.
102,36,Torahpursuing,"...nt with Godobserving the mitzvot of the **Torahpursuing** justice, compassion, and lifelong learn...",PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'Torah' and 'pursuing' have been incorrectly merged during text extraction.
103,36,learningfostering,"...suing justice, compassion, and lifelong **learningfostering** strong family and community ties.      ...",PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'learning' and 'fostering' have been incorrectly merged during text extraction.
104,36,Godgiving,...tices:<br>committing a person's body to **Godgiving** thanks to God for that person's lifecel...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'God' and 'giving' have been incorrectly merged during text extraction.
105,36,lifecelebrating,...dgiving thanks to God for that person's **lifecelebrating** and remembering the life of the decease...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'life' and 'celebrating' have been incorrectly merged during text extraction.
106,36,deceasedusing,...brating and remembering the life of the **deceasedusing** signs and symbols to express a deeper m...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'deceased' and 'using' have been incorrectly merged during text extraction.
107,36,meaningshowing,...g signs and symbols to express a deeper **meaningshowing** the link between this life and Jewish b...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'meaning' and 'showing' have been incorrectly merged during text extraction.
108,36,aninutshivashloshimyarzheit,...afterlife.Jewish mourning practices:<br>**aninutshivashloshimyarzheit**.Jewish funeral practices:<br>taharahthe...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,"Multiple distinct terms ('aninut', 'shiva', 'shloshim', 'yarzheit') have been incorrectly merged during text extraction."
109,36,taharahthe,...imyarzheit.Jewish funeral practices:<br>**taharahthe** funeral service. |  {37}---------------...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'taharah' and 'the' have been incorrectly merged during text extraction.
110,37,communityshared,... such as:<br>belonging to a worshipping **communityshared** sense of purpose and direction in life....,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,"Two distinct words, 'community' and 'shared', have been merged into one due to a PDF conversion artifact."
111,37,devotionlearning,...ommitment to God as an act of religious **devotionlearning** more about Jewish figures by visiting s...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,"Two distinct words, 'devotion' and 'learning', have been merged into one due to a PDF conversion artifact."
112,37,livesfollowing,...by visiting sites associated with their **livesfollowing** in the footsteps of key figures in Juda...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,"Two distinct words, 'lives' and 'following', have been merged into one due to a PDF conversion artifact."
113,37,Judaismexperiencing,"...wing in the footsteps of key figures in **Judaismexperiencing** a sense of community.The role, signific...",PassCode.LTC,ErrorCategory.PARSING_ERROR,100,"Two distinct words, 'Judaism' and 'experiencing', have been merged into one due to a PDF conversion artifact."
114,37,WallYad,...ificant places for Jews:<br>the Western **WallYad** Vashem.Jewish identity and belonging ex...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,"Two distinct proper nouns, 'Wall' (from Western Wall) and 'Yad' (from Yad Vashem), have been merged due to a PDF conversion artifact."
115,37,Vashem,...places for Jews:<br>the Western WallYad **Vashem**.Jewish identity and belonging expressed...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,95,'Vashem' is a correct part of the proper noun 'Yad Vashem' and is not an error in itself.
116,37,kippahtefillintallitkosher,... – observing dress and diet customs:<br>**kippahtefillintallitkosher** food. |  {38}--------------------------...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,"Multiple distinct terms ('kippah', 'tefillin', 'tallit', 'kosher') have been merged into a single string due to a PDF conversion artifact."
117,38,matzpun,...form perspectives) - use of conscience (**matzpun**) in conjunction with the Torah - good i...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,'Matzpun' is a correct transliteration of a Hebrew term used appropriately in the context of Judaism.
118,38,judgment,...14 - a time of distress but also divine **judgment**; Daniel 12:1-2.  {39}------------------...,PassCode.LTC,ErrorCategory.STYLISTIC_PREFERENCE,85,'Judgment' is the American spelling; 'judgement' is the preferred British English spelling for formal educational documents.
