issue_id,page_number,issue,highlighted_context,pass_code,error_category,confidence_score,reasoning
10,28,marksPrecise,"...---------------------------| | 5    | 5 **marksPrecise**, convincing and accurate application of...",PassCode.LTC,ErrorCategory.PARSING_ERROR,95,"A space is missing between 'marks' and 'Precise', which is a common PDF-to-text conversion artifact."
11,28,marksPrecise,"... the set question.               | 9–10 **marksPrecise**, convincing and accurate analysis and e...",PassCode.LTC,ErrorCategory.PARSING_ERROR,95,"A space is missing between 'marks' and 'Precise', which is a common PDF-to-text conversion artifact."
12,28,marksClear,...learly in continuous text. | | 4    | 4 **marksClear** and mainly accurate application of know...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,"A space is missing between 'marks' and 'Clear', which is a common PDF-to-text conversion artifact."
13,28,marksClear,...et question.                      | 7–8 **marksClear** and mainly accurate analysis and evalua...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,"A space is missing between 'marks' and 'Clear', which is a common PDF-to-text conversion artifact."
14,28,marksThere,...inuous text.               | | 3    | 3 **marksThere** is some accurate application of knowled...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,"A space is missing between 'marks' and 'There', which is a common PDF-to-text conversion artifact."
15,28,marksInconsistent,"...question, but it is inconsistent. | 5–6 **marksInconsistent** analysis and evaluation of the items li...",PassCode.LTC,ErrorCategory.PARSING_ERROR,95,"A space is missing between 'marks' and 'Inconsistent', which is a common PDF-to-text conversion artifact."
16,28,marksLimited,...                           | | 2    | 2 **marksLimited** application of knowledge and understand...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,"A space is missing between 'marks' and 'Limited', which is a common PDF-to-text conversion artifact."
17,28,marksLimited,...                                  | 3–4 **marksLimited** analysis and evaluation of the items.In...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,"A space is missing between 'marks' and 'Limited', which is a common PDF-to-text conversion artifact."
18,28,markMinimal,...                           | | 1    | 1 **markMinimal** application of knowledge to address the...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,"A space is missing between 'mark' and 'Minimal', which is a common PDF-to-text conversion artifact."
19,28,marksMinimal,...                                  | 1–2 **marksMinimal** analysis and evaluation of the items.Su...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,"A space is missing between 'marks' and 'Minimal', which is a common PDF-to-text conversion artifact."
20,30,and,...ing. The interior was completely wrecked** and** the furniture was thrown into the road....,PassCode.LTC,ErrorCategory.STYLISTIC_PREFERENCE,80,The absence of a comma before 'and' connecting two independent clauses is a stylistic choice and does not create ambiguity.
21,31,on-going,... concluded that they were the result of **on-going** racial tensions and resulted in very po...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,"Both 'on-going' (hyphenated) and 'ongoing' (one word) are acceptable forms for the adjective, and the instruction is to not report hyphenation issues unless they are indisputable errors."
22,32,ai,... bii 2 5. 1. | 2ci 5. 1. | 2cii 5. 1. | **ai** 3 5. 1. | aii 3 5. 1. | bi 3 5. 1. | bi...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,The term 'ai' is a valid WJEC-specific code and is correct as written.
23,32,aii,...| 2ci 5. 1. | 2cii 5. 1. | ai 3 5. 1. | **aii** 3 5. 1. | bi 3 5. 1. | bii 3 5. 1. | 3c...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,The term 'aii' is a valid WJEC-specific code and is correct as written.
24,32,bii,...ai 3 5. 1. | aii 3 5. 1. | bi 3 5. 1. | **bii** 3 5. 1. | 3ci 5. 1. | 3cii 5. 1. | ai 4...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,The term 'bii' is a valid WJEC-specific code and is correct as written.
25,32,ai,... bii 3 5. 1. | 3ci 5. 1. | 3cii 5. 1. | **ai** 4 5. 1. | aii 4 5. 1. | bi 4 5. 1. | bi...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,The term 'ai' is a valid WJEC-specific code and is correct as written.
26,32,aii,...| 3ci 5. 1. | 3cii 5. 1. | ai 4 5. 1. | **aii** 4 5. 1. | bi 4 5. 1. | bii 4 5. 1. | 4c...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,The term 'aii' is a valid WJEC-specific code and is correct as written.
27,32,bii,...ai 4 5. 1. | aii 4 5. 1. | bi 4 5. 1. | **bii** 4 5. 1. | 4ci 5. 1. | 4cii 5. 1. | ai 5...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,The term 'bii' is a valid WJEC-specific code and is correct as written.
28,32,ai,... bii 4 5. 1. | 4ci 5. 1. | 4cii 5. 1. | **ai** 5 5. 1. | aii 5 5. 1. | bi 5 5. 1. | bi...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,The term 'ai' is a valid WJEC-specific code and is correct as written.
29,32,aii,...| 4ci 5. 1. | 4cii 5. 1. | ai 5 5. 1. | **aii** 5 5. 1. | bi 5 5. 1. | bii 5 5. 1. | 5c...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,The term 'aii' is a valid WJEC-specific code and is correct as written.
30,32,bii,...ai 5 5. 1. | aii 5 5. 1. | bi 5 5. 1. | **bii** 5 5. 1. | 5ci 5. 1. | 5cii 5. 1. | | 1 ...,PassCode.LTC,ErrorCategory.PARSING_ERROR,90,Missing hyphen in 'bii' which should be 'b-ii' for consistency with other entries.
31,33,sti,...----|------------------|--|--|--| | n o **sti** e u Q | ks ar M | 1.6.1 |  |  |  |  |  ...,PassCode.LTC,ErrorCategory.PARSING_ERROR,90,Missing hyphen in 'sti' which should be 'st-i' for consistency with other entries.
32,33,ks,...-----------|--|--|--| | n o sti e u Q | **ks** ar M | 1.6.1 |  |  |  |  |  |  | 1.6.2 ...,PassCode.LTC,ErrorCategory.PARSING_ERROR,90,Missing hyphen in 'ks' which should be 'k-s' for consistency with other entries.
33,33,ai,... |  | 1.6.5 |  |  |  |  |  |  | |  |  | **ai** 6.1 1. | aii 6.1 1. | bi 6.1 1. | bii 6...,PassCode.LTC,ErrorCategory.PARSING_ERROR,90,Missing hyphen in 'ai' which should be 'a-i' for consistency with other entries.
34,33,aii,...|  |  |  |  |  |  | |  |  | ai 6.1 1. | **aii** 6.1 1. | bi 6.1 1. | bii 6.1 1. | ci 6....,PassCode.LTC,ErrorCategory.PARSING_ERROR,90,Missing hyphen in 'aii' which should be 'a-ii' for consistency with other entries.
35,33,bii,... | ai 6.1 1. | aii 6.1 1. | bi 6.1 1. | **bii** 6.1 1. | ci 6.1 1. | cii 6.1 1. | ai 2 ...,PassCode.LTC,ErrorCategory.PARSING_ERROR,90,Missing hyphen in 'bii' which should be 'b-ii' for consistency with other entries.
36,33,ci,...| aii 6.1 1. | bi 6.1 1. | bii 6.1 1. | **ci** 6.1 1. | cii 6.1 1. | ai 2 6. 1. | aii ...,PassCode.LTC,ErrorCategory.PARSING_ERROR,90,Missing hyphen in 'ci' which should be 'c-i' for consistency with other entries.
37,33,cii,... | bi 6.1 1. | bii 6.1 1. | ci 6.1 1. | **cii** 6.1 1. | ai 2 6. 1. | aii 2 6. 1. | bi ...,PassCode.LTC,ErrorCategory.PARSING_ERROR,90,Missing hyphen in 'cii' which should be 'c-ii' for consistency with other entries.
38,33,ai,...| bii 6.1 1. | ci 6.1 1. | cii 6.1 1. | **ai** 2 6. 1. | aii 2 6. 1. | bi 2 6. 1. | bi...,PassCode.LTC,ErrorCategory.PARSING_ERROR,90,Missing hyphen in 'ai' which should be 'a-i' for consistency with other entries.
39,33,aii,...| ci 6.1 1. | cii 6.1 1. | ai 2 6. 1. | **aii** 2 6. 1. | bi 2 6. 1. | bii 2 6. 1. | 2c...,PassCode.LTC,ErrorCategory.PARSING_ERROR,90,Missing hyphen in 'aii' which should be 'a-ii' for consistency with other entries.
40,33,bii,...ai 2 6. 1. | aii 2 6. 1. | bi 2 6. 1. | **bii** 2 6. 1. | 2ci 6. 1. | 2cii 6. 1. | ai 3...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,The term 'bii' is a valid code in the context of the document.
41,33,ai,... bii 2 6. 1. | 2ci 6. 1. | 2cii 6. 1. | **ai** 3 6. 1. | aii 3 6. 1. | bi 3 6. 1. | bi...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,The term 'ai' is a valid code in the context of the document.
42,33,aii,...| 2ci 6. 1. | 2cii 6. 1. | ai 3 6. 1. | **aii** 3 6. 1. | bi 3 6. 1. | bii 3 6. 1. | 3c...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,The term 'aii' is a valid code in the context of the document.
43,33,bii,...ai 3 6. 1. | aii 3 6. 1. | bi 3 6. 1. | **bii** 3 6. 1. | 3ci 6. 1. | 3cii 6. 1. | ai 4...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,The term 'bii' is a valid code in the context of the document.
44,33,ai,... bii 3 6. 1. | 3ci 6. 1. | 3cii 6. 1. | **ai** 4 6. 1. | aii 4 6. 1. | bi 4 6. 1. | bi...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,The term 'ai' is a valid code in the context of the document.
45,33,aii,...| 3ci 6. 1. | 3cii 6. 1. | ai 4 6. 1. | **aii** 4 6. 1. | bi 4 6. 1. | bii 4 6. 1. | 4c...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,The term 'aii' is a valid code in the context of the document.
46,33,bii,...ai 4 6. 1. | aii 4 6. 1. | bi 4 6. 1. | **bii** 4 6. 1. | 4ci 6. 1. | 4cii 6. 1. | ai 5...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,The term 'bii' is a valid code in the context of the document.
47,33,ai,... bii 4 6. 1. | 4ci 6. 1. | 4cii 6. 1. | **ai** 5 6. 1. | aii 5 6. 1. | bi 5 6. 1. | bi...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,The term 'ai' is a valid code in the context of the document.
48,33,aii,...| 4ci 6. 1. | 4cii 6. 1. | ai 5 6. 1. | **aii** 5 6. 1. | bi 5 6. 1. | bii 5 6. 1. | 5c...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,The term 'aii' is a valid code in the context of the document.
49,33,bii,...ai 5 6. 1. | aii 5 6. 1. | bi 5 6. 1. | **bii** 5 6. 1. | 5ci 6. 1. | 5cii 6. 1. |  |  ...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,The term 'bii' is a valid code in the context of the document.
